frame.time_epoch,ip.src,ip.dst,protocol,src_port,dst_port,frame.len
1518612214.796332,183.134.62.162,172.31.64.111,TCP,65107.0,3389.0,263
1518612214.798199,172.31.64.111,183.134.62.162,TCP,3389.0,65107.0,1227
1518612215.034428,183.134.62.162,172.31.64.111,TCP,65107.0,3389.0,188
1518612215.035256,172.31.64.111,183.134.62.162,TCP,3389.0,65107.0,113
1518612215.266556,183.134.62.162,172.31.64.111,TCP,65107.0,3389.0,139
1518612215.266917,172.31.64.111,183.134.62.162,TCP,3389.0,65107.0,347
1518612215.498087,183.134.62.162,172.31.64.111,TCP,65107.0,3389.0,731
1518612215.550961,172.31.64.111,183.134.62.162,TCP,3389.0,65107.0,54
1518612216.504096,172.31.64.111,183.134.62.162,TCP,3389.0,65107.0,91
1518612216.735139,183.134.62.162,172.31.64.111,TCP,65107.0,3389.0,54
1518612218.097792,172.31.64.111,49.248.214.82,TCP,445.0,53724.0,55
1518612218.368978,49.248.214.82,172.31.64.111,TCP,53724.0,445.0,66
1518612219.442192,172.31.64.111,52.6.111.117,TCP,49487.0,443.0,133
1518612219.453758,52.6.111.117,172.31.64.111,TCP,443.0,49487.0,54
1518612220.134055,,,OTHER,,,56
1518612220.134078,,,OTHER,,,42
1518612222.988301,172.31.64.111,212.156.99.114,TCP,445.0,61729.0,55
1518612223.239934,212.156.99.114,172.31.64.111,TCP,61729.0,445.0,66
1518612231.118439,172.31.64.111,169.254.169.254,TCP,49555.0,80.0,66
1518612231.118758,169.254.169.254,172.31.64.111,TCP,80.0,49555.0,66
1518612231.118811,172.31.64.111,169.254.169.254,TCP,49555.0,80.0,54
1518612231.118958,172.31.64.111,169.254.169.254,TCP,49555.0,80.0,202
1518612231.119125,169.254.169.254,172.31.64.111,TCP,80.0,49555.0,54
1518612231.119366,169.254.169.254,172.31.64.111,TCP,80.0,49555.0,297
1518612231.119394,169.254.169.254,172.31.64.111,TCP,80.0,49555.0,54
1518612231.119413,172.31.64.111,169.254.169.254,TCP,49555.0,80.0,54
1518612231.119502,172.31.64.111,169.254.169.254,TCP,49555.0,80.0,54
1518612231.119651,169.254.169.254,172.31.64.111,TCP,80.0,49555.0,54
1518612231.22362,172.31.64.111,169.254.169.254,TCP,49556.0,80.0,66
1518612231.223868,169.254.169.254,172.31.64.111,TCP,80.0,49556.0,66
1518612231.22392,172.31.64.111,169.254.169.254,TCP,49556.0,80.0,54
1518612231.224051,172.31.64.111,169.254.169.254,TCP,49556.0,80.0,215
1518612231.22423,169.254.169.254,172.31.64.111,TCP,80.0,49556.0,54
1518612231.224358,169.254.169.254,172.31.64.111,TCP,80.0,49556.0,542
1518612231.224384,169.254.169.254,172.31.64.111,TCP,80.0,49556.0,54
1518612231.224402,172.31.64.111,169.254.169.254,TCP,49556.0,80.0,54
1518612231.224482,172.31.64.111,169.254.169.254,TCP,49556.0,80.0,54
1518612231.224625,169.254.169.254,172.31.64.111,TCP,80.0,49556.0,54
1518612236.505491,,,OTHER,546.0,547.0,157
1518612237.519226,,,OTHER,546.0,547.0,157
1518612238.534835,,,OTHER,546.0,547.0,157
1518612240.550414,,,OTHER,546.0,547.0,157
1518612244.565933,,,OTHER,546.0,547.0,157
1518612250.878894,172.31.64.111,52.6.111.117,TCP,49487.0,443.0,133
1518612250.890419,52.6.111.117,172.31.64.111,TCP,443.0,49487.0,54
1518612251.049831,,,OTHER,,,56
1518612251.049854,,,OTHER,,,42
1518612252.581377,,,OTHER,546.0,547.0,157
1518612252.643427,58.185.29.178,172.31.64.111,TCP,59663.0,3389.0,66
1518612252.643512,172.31.64.111,58.185.29.178,TCP,3389.0,59663.0,66
1518612252.898808,58.185.29.178,172.31.64.111,TCP,59663.0,3389.0,54
1518612252.898879,58.185.29.178,172.31.64.111,TCP,59663.0,3389.0,97
1518612252.901753,172.31.64.111,58.185.29.178,TCP,3389.0,59663.0,73
1518612253.156819,58.185.29.178,172.31.64.111,TCP,59663.0,3389.0,263
1518612253.158716,172.31.64.111,58.185.29.178,TCP,3389.0,59663.0,1227
1518612253.416571,58.185.29.178,172.31.64.111,TCP,59663.0,3389.0,188
1518612253.417409,172.31.64.111,58.185.29.178,TCP,3389.0,59663.0,113
1518612253.671951,58.185.29.178,172.31.64.111,TCP,59663.0,3389.0,139
1518612253.672265,172.31.64.111,58.185.29.178,TCP,3389.0,59663.0,347
1518612253.927574,58.185.29.178,172.31.64.111,TCP,59663.0,3389.0,731
1518612253.987494,172.31.64.111,58.185.29.178,TCP,3389.0,59663.0,54
1518612254.940902,172.31.64.111,58.185.29.178,TCP,3389.0,59663.0,91
1518612255.195943,58.185.29.178,172.31.64.111,TCP,59663.0,3389.0,54
1518612261.395387,175.195.219.31,172.31.64.111,TCP,58959.0,3389.0,66
1518612261.395469,172.31.64.111,175.195.219.31,TCP,3389.0,58959.0,66
1518612261.424977,172.31.64.111,169.254.169.254,TCP,49554.0,80.0,54
1518612261.425213,172.31.64.111,169.254.169.254,TCP,49557.0,80.0,66
1518612261.425272,169.254.169.254,172.31.64.111,TCP,80.0,49554.0,54
1518612261.425395,169.254.169.254,172.31.64.111,TCP,80.0,49557.0,66
1518612261.425433,172.31.64.111,169.254.169.254,TCP,49557.0,80.0,54
1518612261.42554,172.31.64.111,169.254.169.254,TCP,49557.0,80.0,151
1518612261.425693,169.254.169.254,172.31.64.111,TCP,80.0,49557.0,54
1518612261.425976,169.254.169.254,172.31.64.111,TCP,80.0,49557.0,286
1518612261.487284,172.31.64.111,169.254.169.254,TCP,49557.0,80.0,54
1518612261.718298,175.195.219.31,172.31.64.111,TCP,58959.0,3389.0,54
1518612261.718301,175.195.219.31,172.31.64.111,TCP,58959.0,3389.0,97
1518612261.720598,172.31.64.111,175.195.219.31,TCP,3389.0,58959.0,73
1518612262.04618,175.195.219.31,172.31.64.111,TCP,58959.0,3389.0,259
1518612262.048018,172.31.64.111,175.195.219.31,TCP,3389.0,58959.0,1227
1518612262.385679,175.195.219.31,172.31.64.111,TCP,58959.0,3389.0,188
1518612262.386546,172.31.64.111,175.195.219.31,TCP,3389.0,58959.0,113
1518612262.426861,5.101.40.105,172.31.64.111,TCP,59278.0,3389.0,66
1518612262.426939,172.31.64.111,5.101.40.105,TCP,3389.0,59278.0,66
1518612262.534597,5.101.40.105,172.31.64.111,TCP,59278.0,3389.0,54
1518612262.5346,5.101.40.105,172.31.64.111,TCP,59278.0,3389.0,97
1518612262.536969,172.31.64.111,5.101.40.105,TCP,3389.0,59278.0,73
1518612262.645315,5.101.40.105,172.31.64.111,TCP,59278.0,3389.0,259
1518612262.647164,172.31.64.111,5.101.40.105,TCP,3389.0,59278.0,1227
1518612262.726053,175.195.219.31,172.31.64.111,TCP,58959.0,3389.0,139
1518612262.726363,172.31.64.111,175.195.219.31,TCP,3389.0,58959.0,347
1518612262.756853,5.101.40.105,172.31.64.111,TCP,59278.0,3389.0,188
1518612262.757698,172.31.64.111,5.101.40.105,TCP,3389.0,59278.0,113
1518612262.865601,5.101.40.105,172.31.64.111,TCP,59278.0,3389.0,139
1518612262.865921,172.31.64.111,5.101.40.105,TCP,3389.0,59278.0,347
1518612262.977071,5.101.40.105,172.31.64.111,TCP,59278.0,3389.0,715
1518612263.03417,172.31.64.111,5.101.40.105,TCP,3389.0,59278.0,54
1518612263.064671,175.195.219.31,172.31.64.111,TCP,58959.0,3389.0,731
1518612263.127887,172.31.64.111,175.195.219.31,TCP,3389.0,58959.0,54
1518612263.987305,172.31.64.111,5.101.40.105,TCP,3389.0,59278.0,91
1518612264.065761,172.31.64.111,175.195.219.31,TCP,3389.0,58959.0,91
1518612264.095148,5.101.40.105,172.31.64.111,TCP,59278.0,3389.0,54
1518612264.405252,175.195.219.31,172.31.64.111,TCP,58959.0,3389.0,54
1518612265.813465,52.6.111.117,172.31.64.111,TCP,443.0,49487.0,129
1518612265.877837,172.31.64.111,52.6.111.117,TCP,49487.0,443.0,54
1518612268.220452,169.254.169.254,172.31.64.111,TCP,80.0,49557.0,54
1518612268.220521,172.31.64.111,169.254.169.254,TCP,49557.0,80.0,54
1518612268.5966,,,OTHER,546.0,547.0,157
1518612269.26954,218.87.194.83,172.31.64.111,TCP,56233.0,445.0,66
1518612269.269611,172.31.64.111,218.87.194.83,TCP,445.0,56233.0,66
1518612272.283926,172.31.64.111,218.87.194.83,TCP,445.0,56233.0,66
1518612276.454176,,,OTHER,,,56
1518612276.454198,,,OTHER,,,42
1518612278.299401,172.31.64.111,218.87.194.83,TCP,445.0,56233.0,62
1518612281.991764,172.31.64.111,172.31.0.2,UDP,50146.0,53.0,88
1518612281.992261,172.31.64.111,172.31.0.2,UDP,50277.0,53.0,94
1518612282.018121,172.31.64.111,172.31.0.2,UDP,50277.0,53.0,94
1518612282.018185,172.31.64.111,172.31.0.2,UDP,50146.0,53.0,88
1518612282.018277,172.31.0.2,172.31.64.111,UDP,53.0,50146.0,192
1518612282.018526,172.31.0.2,172.31.64.111,UDP,53.0,50146.0,192
1518612282.019164,172.31.0.2,172.31.64.111,UDP,53.0,50277.0,199
1518612282.019218,172.31.0.2,172.31.64.111,UDP,53.0,50277.0,199
1518612282.022454,172.31.64.111,23.36.33.93,TCP,49559.0,80.0,66
1518612282.022531,172.31.64.111,23.36.34.30,TCP,49558.0,80.0,66
1518612282.022625,172.31.64.111,23.36.34.30,TCP,49560.0,80.0,66
1518612282.054405,23.36.33.93,172.31.64.111,TCP,80.0,49559.0,66
1518612282.054476,172.31.64.111,23.36.33.93,TCP,49559.0,80.0,54
1518612282.054551,23.36.34.30,172.31.64.111,TCP,80.0,49558.0,66
1518612282.054575,172.31.64.111,23.36.34.30,TCP,49558.0,80.0,54
1518612282.054673,172.31.64.111,23.36.33.93,TCP,49559.0,80.0,267
1518612282.054742,172.31.64.111,23.36.34.30,TCP,49558.0,80.0,249
1518612282.054764,23.36.34.30,172.31.64.111,TCP,80.0,49560.0,66
1518612282.054787,172.31.64.111,23.36.34.30,TCP,49560.0,80.0,54
1518612282.054848,172.31.64.111,23.36.34.30,TCP,49560.0,80.0,252
1518612282.086605,23.36.33.93,172.31.64.111,TCP,80.0,49559.0,54
1518612282.086779,23.36.34.30,172.31.64.111,TCP,80.0,49558.0,54
1518612282.08698,23.36.34.30,172.31.64.111,TCP,80.0,49560.0,54
1518612282.087325,23.36.33.93,172.31.64.111,TCP,80.0,49559.0,1514
1518612282.08734,23.36.33.93,172.31.64.111,TCP,80.0,49559.0,1514
1518612282.087356,172.31.64.111,23.36.33.93,TCP,49559.0,80.0,54
1518612282.087379,23.36.33.93,172.31.64.111,TCP,80.0,49559.0,1514
1518612282.087379,23.36.33.93,172.31.64.111,TCP,80.0,49559.0,306
1518612282.087396,172.31.64.111,23.36.33.93,TCP,49559.0,80.0,54
1518612282.087414,23.36.34.30,172.31.64.111,TCP,80.0,49558.0,1514
1518612282.087415,23.36.34.30,172.31.64.111,TCP,80.0,49558.0,197
1518612282.087426,172.31.64.111,23.36.34.30,TCP,49558.0,80.0,54
1518612282.087879,23.36.34.30,172.31.64.111,TCP,80.0,49560.0,1514
1518612282.087893,23.36.34.30,172.31.64.111,TCP,80.0,49560.0,294
1518612282.087904,172.31.64.111,23.36.34.30,TCP,49560.0,80.0,54
1518612282.331214,172.31.64.111,52.6.111.117,TCP,49487.0,443.0,131
1518612282.34279,52.6.111.117,172.31.64.111,TCP,443.0,49487.0,54
1518612285.817165,183.134.62.162,172.31.64.111,TCP,51922.0,3389.0,66
1518612285.817247,172.31.64.111,183.134.62.162,TCP,3389.0,51922.0,66
1518612286.040758,183.134.62.162,172.31.64.111,TCP,51922.0,3389.0,54
1518612286.040823,183.134.62.162,172.31.64.111,TCP,51922.0,3389.0,97
1518612286.043031,172.31.64.111,183.134.62.162,TCP,3389.0,51922.0,73
1518612286.266827,183.134.62.162,172.31.64.111,TCP,51922.0,3389.0,263
1518612286.268765,172.31.64.111,183.134.62.162,TCP,3389.0,51922.0,1227
1518612286.498085,183.134.62.162,172.31.64.111,TCP,51922.0,3389.0,188
1518612286.498935,172.31.64.111,183.134.62.162,TCP,3389.0,51922.0,113
1518612286.722878,183.134.62.162,172.31.64.111,TCP,51922.0,3389.0,139
1518612286.723223,172.31.64.111,183.134.62.162,TCP,3389.0,51922.0,347
1518612286.947532,183.134.62.162,172.31.64.111,TCP,51922.0,3389.0,731
1518612287.002301,172.31.64.111,183.134.62.162,TCP,3389.0,51922.0,54
1518612287.955418,172.31.64.111,183.134.62.162,TCP,3389.0,51922.0,91
1518612288.179259,183.134.62.162,172.31.64.111,TCP,51922.0,3389.0,54
1518612288.920991,172.31.64.111,172.31.0.2,UDP,57958.0,53.0,91
1518612288.92314,172.31.0.2,172.31.64.111,UDP,53.0,57958.0,206
1518612288.923468,172.31.64.111,65.55.44.108,TCP,49561.0,443.0,66
1518612288.944668,65.55.44.108,172.31.64.111,TCP,443.0,49561.0,66
1518612288.94474,172.31.64.111,65.55.44.108,TCP,49561.0,443.0,54
1518612288.945112,172.31.64.111,65.55.44.108,TCP,49561.0,443.0,258
1518612288.968753,65.55.44.108,172.31.64.111,TCP,443.0,49561.0,1514
1518612288.968754,65.55.44.108,172.31.64.111,TCP,443.0,49561.0,1514
1518612288.968801,172.31.64.111,65.55.44.108,TCP,49561.0,443.0,54
1518612288.968832,65.55.44.108,172.31.64.111,TCP,443.0,49561.0,807
1518612288.970334,172.31.64.111,65.55.44.108,TCP,49561.0,443.0,236
1518612288.993592,65.55.44.108,172.31.64.111,TCP,443.0,49561.0,161
1518612288.994953,172.31.64.111,65.55.44.108,TCP,49561.0,443.0,987
1518612289.018423,65.55.44.108,172.31.64.111,TCP,443.0,49561.0,331
1518612289.037598,177.126.167.154,172.31.64.111,TCP,53778.0,445.0,66
1518612289.037659,172.31.64.111,177.126.167.154,TCP,445.0,53778.0,66
1518612289.080391,172.31.64.111,65.55.44.108,TCP,49561.0,443.0,54
1518612289.184304,177.126.167.154,172.31.64.111,TCP,53778.0,445.0,54
1518612289.184642,177.126.167.154,172.31.64.111,TCP,53778.0,445.0,54
1518612289.184684,172.31.64.111,177.126.167.154,TCP,445.0,53778.0,54
1518612289.184719,172.31.64.111,177.126.167.154,TCP,445.0,53778.0,54
1518612289.186482,177.126.167.154,172.31.64.111,TCP,53794.0,445.0,66
1518612289.18652,172.31.64.111,177.126.167.154,TCP,445.0,53794.0,66
1518612289.438277,177.126.167.154,172.31.64.111,TCP,53794.0,445.0,54
1518612289.43836,177.126.167.154,172.31.64.111,TCP,53794.0,445.0,142
1518612289.441212,172.31.64.111,177.126.167.154,TCP,445.0,53794.0,463
1518612289.588401,177.126.167.154,172.31.64.111,TCP,53794.0,445.0,157
1518612289.588542,172.31.64.111,177.126.167.154,TCP,445.0,53794.0,149
1518612289.73572,177.126.167.154,172.31.64.111,TCP,53794.0,445.0,149
1518612289.735796,172.31.64.111,177.126.167.154,TCP,445.0,53794.0,93
1518612289.882544,177.126.167.154,172.31.64.111,TCP,53794.0,445.0,132
1518612289.882619,172.31.64.111,177.126.167.154,TCP,445.0,53794.0,93
1518612290.029507,177.126.167.154,172.31.64.111,TCP,53794.0,445.0,54
1518612290.029558,172.31.64.111,177.126.167.154,TCP,445.0,53794.0,54
1518612290.029704,172.31.64.111,177.126.167.154,TCP,445.0,53794.0,54
1518612290.3147,172.31.64.111,218.87.194.83,TCP,445.0,56233.0,54
1518612293.03534,177.126.167.154,172.31.64.111,TCP,54185.0,445.0,66
1518612293.035401,172.31.64.111,177.126.167.154,TCP,445.0,54185.0,66
1518612293.187816,177.126.167.154,172.31.64.111,TCP,54185.0,445.0,54
1518612293.187819,177.126.167.154,172.31.64.111,TCP,54185.0,445.0,191
1518612293.188016,172.31.64.111,177.126.167.154,TCP,445.0,54185.0,187
1518612293.291223,211.234.94.205,172.31.64.111,TCP,58849.0,3389.0,66
1518612293.291305,172.31.64.111,211.234.94.205,TCP,3389.0,58849.0,66
1518612293.343881,177.126.167.154,172.31.64.111,TCP,54185.0,445.0,194
1518612293.343997,172.31.64.111,177.126.167.154,TCP,445.0,54185.0,199
1518612293.49583,177.126.167.154,172.31.64.111,TCP,54185.0,445.0,150
1518612293.495934,172.31.64.111,177.126.167.154,TCP,445.0,54185.0,114
1518612293.510717,211.234.94.205,172.31.64.111,TCP,58849.0,3389.0,54
1518612293.510719,211.234.94.205,172.31.64.111,TCP,58849.0,3389.0,97
1518612293.513043,172.31.64.111,211.234.94.205,TCP,3389.0,58849.0,73
1518612293.647802,177.126.167.154,172.31.64.111,TCP,54185.0,445.0,136
1518612293.647866,172.31.64.111,177.126.167.154,TCP,445.0,54185.0,54
1518612293.740371,211.234.94.205,172.31.64.111,TCP,58849.0,3389.0,263
1518612293.742238,172.31.64.111,211.234.94.205,TCP,3389.0,58849.0,1227
1518612293.975779,211.234.94.205,172.31.64.111,TCP,58849.0,3389.0,188
1518612293.976599,172.31.64.111,211.234.94.205,TCP,3389.0,58849.0,113
1518612294.188915,211.234.94.205,172.31.64.111,TCP,58849.0,3389.0,139
1518612294.189237,172.31.64.111,211.234.94.205,TCP,3389.0,58849.0,347
1518612294.404232,211.234.94.205,172.31.64.111,TCP,58849.0,3389.0,731
1518612294.45553,172.31.64.111,211.234.94.205,TCP,3389.0,58849.0,54
1518612295.408313,172.31.64.111,211.234.94.205,TCP,3389.0,58849.0,91
1518612295.628938,211.234.94.205,172.31.64.111,TCP,58849.0,3389.0,54
1518612298.611346,172.31.64.111,88.250.248.141,TCP,445.0,53369.0,55
1518612298.787278,88.250.248.141,172.31.64.111,TCP,53369.0,445.0,66
1518612300.611528,,,OTHER,546.0,547.0,157
1518612309.729351,201.174.154.14,172.31.64.111,TCP,53814.0,3389.0,66
1518612309.729445,172.31.64.111,201.174.154.14,TCP,3389.0,53814.0,66
1518612309.785737,201.174.154.14,172.31.64.111,TCP,53814.0,3389.0,54
1518612309.78574,201.174.154.14,172.31.64.111,TCP,53814.0,3389.0,97
1518612309.788113,172.31.64.111,201.174.154.14,TCP,3389.0,53814.0,73
1518612309.844469,201.174.154.14,172.31.64.111,TCP,53814.0,3389.0,263
1518612309.846403,172.31.64.111,201.174.154.14,TCP,3389.0,53814.0,1227
1518612309.961035,201.174.154.14,172.31.64.111,TCP,53814.0,3389.0,54
1518612311.337954,201.174.154.14,172.31.64.111,TCP,53814.0,3389.0,188
1518612311.338795,172.31.64.111,201.174.154.14,TCP,3389.0,53814.0,113
1518612311.461011,201.174.154.14,172.31.64.111,TCP,53814.0,3389.0,54
1518612311.709645,201.174.154.14,172.31.64.111,TCP,53814.0,3389.0,139
1518612311.709962,172.31.64.111,201.174.154.14,TCP,3389.0,53814.0,347
1518612311.798171,201.174.154.14,172.31.64.111,TCP,53814.0,3389.0,731
1518612311.845395,172.31.64.111,201.174.154.14,TCP,3389.0,53814.0,54
1518612311.864431,,,OTHER,,,56
1518612311.864454,,,OTHER,,,42
1518612312.814151,172.31.64.111,201.174.154.14,TCP,3389.0,53814.0,91
1518612312.890391,201.174.154.14,172.31.64.111,TCP,53814.0,3389.0,54
1518612313.752298,172.31.64.111,52.6.111.117,TCP,49487.0,443.0,131
1518612313.763883,52.6.111.117,172.31.64.111,TCP,443.0,49487.0,54
1518612314.94413,172.31.64.111,169.254.169.254,TCP,49562.0,80.0,66
1518612314.944452,169.254.169.254,172.31.64.111,TCP,80.0,49562.0,66
1518612314.944509,172.31.64.111,169.254.169.254,TCP,49562.0,80.0,54
1518612314.944654,172.31.64.111,169.254.169.254,TCP,49562.0,80.0,215
1518612314.944855,169.254.169.254,172.31.64.111,TCP,80.0,49562.0,54
1518612314.945036,169.254.169.254,172.31.64.111,TCP,80.0,49562.0,542
1518612314.945067,169.254.169.254,172.31.64.111,TCP,80.0,49562.0,54
1518612314.945087,172.31.64.111,169.254.169.254,TCP,49562.0,80.0,54
1518612314.945176,172.31.64.111,169.254.169.254,TCP,49562.0,80.0,54
1518612314.945356,169.254.169.254,172.31.64.111,TCP,80.0,49562.0,54
1518612317.31465,172.31.64.111,169.254.169.254,TCP,49563.0,80.0,66
1518612317.314966,169.254.169.254,172.31.64.111,TCP,80.0,49563.0,66
1518612317.31503,172.31.64.111,169.254.169.254,TCP,49563.0,80.0,54
1518612317.315183,172.31.64.111,169.254.169.254,TCP,49563.0,80.0,215
1518612317.315363,169.254.169.254,172.31.64.111,TCP,80.0,49563.0,54
1518612317.315497,169.254.169.254,172.31.64.111,TCP,80.0,49563.0,542
1518612317.315524,169.254.169.254,172.31.64.111,TCP,80.0,49563.0,54
1518612317.315544,172.31.64.111,169.254.169.254,TCP,49563.0,80.0,54
1518612317.315628,172.31.64.111,169.254.169.254,TCP,49563.0,80.0,54
1518612317.315783,169.254.169.254,172.31.64.111,TCP,80.0,49563.0,54
1518612317.328064,172.31.64.111,172.31.0.2,UDP,63535.0,53.0,93
1518612317.331777,172.31.0.2,172.31.64.111,UDP,53.0,63535.0,203
1518612317.332117,172.31.64.111,65.55.44.109,TCP,49564.0,443.0,66
1518612317.353386,65.55.44.109,172.31.64.111,TCP,443.0,49564.0,66
1518612317.353451,172.31.64.111,65.55.44.109,TCP,49564.0,443.0,54
1518612317.353781,172.31.64.111,65.55.44.109,TCP,49564.0,443.0,260
1518612317.377159,65.55.44.109,172.31.64.111,TCP,443.0,49564.0,1514
1518612317.377161,65.55.44.109,172.31.64.111,TCP,443.0,49564.0,1514
1518612317.377208,172.31.64.111,65.55.44.109,TCP,49564.0,443.0,54
1518612317.377237,65.55.44.109,172.31.64.111,TCP,443.0,49564.0,901
1518612317.378726,172.31.64.111,65.55.44.109,TCP,49564.0,443.0,236
1518612317.401066,65.55.44.109,172.31.64.111,TCP,443.0,49564.0,161
1518612317.401942,172.31.64.111,65.55.44.109,TCP,49564.0,443.0,875
1518612317.402386,172.31.64.111,65.55.44.109,TCP,49564.0,443.0,2619
1518612317.423519,65.55.44.109,172.31.64.111,TCP,443.0,49564.0,54
1518612317.550889,65.55.44.109,172.31.64.111,TCP,443.0,49564.0,395
1518612317.610944,172.31.64.111,65.55.44.109,TCP,49564.0,443.0,54
1518612319.377042,172.31.64.111,169.254.169.254,TCP,49565.0,80.0,66
1518612319.377329,169.254.169.254,172.31.64.111,TCP,80.0,49565.0,66
1518612319.377383,172.31.64.111,169.254.169.254,TCP,49565.0,80.0,54
1518612319.377513,172.31.64.111,169.254.169.254,TCP,49565.0,80.0,215
1518612319.377676,169.254.169.254,172.31.64.111,TCP,80.0,49565.0,54
1518612319.377798,169.254.169.254,172.31.64.111,TCP,80.0,49565.0,542
1518612319.377824,169.254.169.254,172.31.64.111,TCP,80.0,49565.0,54
1518612319.377843,172.31.64.111,169.254.169.254,TCP,49565.0,80.0,54
1518612319.377923,172.31.64.111,169.254.169.254,TCP,49565.0,80.0,54
1518612319.378056,169.254.169.254,172.31.64.111,TCP,80.0,49565.0,54
1518612321.439021,172.31.64.111,169.254.169.254,TCP,49557.0,80.0,54
1518612321.439246,172.31.64.111,169.254.169.254,TCP,49566.0,80.0,66
1518612321.439285,169.254.169.254,172.31.64.111,TCP,80.0,49557.0,54
1518612321.439408,169.254.169.254,172.31.64.111,TCP,80.0,49566.0,66
1518612321.439448,172.31.64.111,169.254.169.254,TCP,49566.0,80.0,54
1518612321.439553,172.31.64.111,169.254.169.254,TCP,49566.0,80.0,151
1518612321.439709,169.254.169.254,172.31.64.111,TCP,80.0,49566.0,54
1518612321.439895,169.254.169.254,172.31.64.111,TCP,80.0,49566.0,286
1518612321.445349,172.31.64.111,169.254.169.254,TCP,49567.0,80.0,66
1518612321.44559,169.254.169.254,172.31.64.111,TCP,80.0,49567.0,66
1518612321.445627,172.31.64.111,169.254.169.254,TCP,49567.0,80.0,54
1518612321.445743,172.31.64.111,169.254.169.254,TCP,49567.0,80.0,215
1518612321.445904,169.254.169.254,172.31.64.111,TCP,80.0,49567.0,54
1518612321.446016,169.254.169.254,172.31.64.111,TCP,80.0,49567.0,542
1518612321.446042,169.254.169.254,172.31.64.111,TCP,80.0,49567.0,54
1518612321.44606,172.31.64.111,169.254.169.254,TCP,49567.0,80.0,54
1518612321.44614,172.31.64.111,169.254.169.254,TCP,49567.0,80.0,54
1518612321.446274,169.254.169.254,172.31.64.111,TCP,80.0,49567.0,54
1518612321.501396,172.31.64.111,169.254.169.254,TCP,49566.0,80.0,54
1518612323.689348,172.31.64.111,169.254.169.254,TCP,49568.0,80.0,66
1518612323.689625,169.254.169.254,172.31.64.111,TCP,80.0,49568.0,66
1518612323.689679,172.31.64.111,169.254.169.254,TCP,49568.0,80.0,54
1518612323.689812,172.31.64.111,169.254.169.254,TCP,49568.0,80.0,215
1518612323.690008,169.254.169.254,172.31.64.111,TCP,80.0,49568.0,54
1518612323.690201,169.254.169.254,172.31.64.111,TCP,80.0,49568.0,542
1518612323.69023,169.254.169.254,172.31.64.111,TCP,80.0,49568.0,54
1518612323.69025,172.31.64.111,169.254.169.254,TCP,49568.0,80.0,54
1518612323.690334,172.31.64.111,169.254.169.254,TCP,49568.0,80.0,54
1518612323.690497,169.254.169.254,172.31.64.111,TCP,80.0,49568.0,54
1518612326.173681,172.31.64.111,169.254.169.254,TCP,49569.0,80.0,66
1518612326.173936,169.254.169.254,172.31.64.111,TCP,80.0,49569.0,66
1518612326.173987,172.31.64.111,169.254.169.254,TCP,49569.0,80.0,54
1518612326.174113,172.31.64.111,169.254.169.254,TCP,49569.0,80.0,215
1518612326.174312,169.254.169.254,172.31.64.111,TCP,80.0,49569.0,54
1518612326.174455,169.254.169.254,172.31.64.111,TCP,80.0,49569.0,542
1518612326.174483,169.254.169.254,172.31.64.111,TCP,80.0,49569.0,54
1518612326.174502,172.31.64.111,169.254.169.254,TCP,49569.0,80.0,54
1518612326.174582,172.31.64.111,169.254.169.254,TCP,49569.0,80.0,54
1518612326.174732,169.254.169.254,172.31.64.111,TCP,80.0,49569.0,54
1518612328.323036,169.254.169.254,172.31.64.111,TCP,80.0,49566.0,54
1518612328.323102,172.31.64.111,169.254.169.254,TCP,49566.0,80.0,54
1518612328.658017,172.31.64.111,169.254.169.254,TCP,49570.0,80.0,66
1518612328.658335,169.254.169.254,172.31.64.111,TCP,80.0,49570.0,66
1518612328.658388,172.31.64.111,169.254.169.254,TCP,49570.0,80.0,54
1518612328.658537,172.31.64.111,169.254.169.254,TCP,49570.0,80.0,215
1518612328.658713,169.254.169.254,172.31.64.111,TCP,80.0,49570.0,54
1518612328.658841,169.254.169.254,172.31.64.111,TCP,80.0,49570.0,542
1518612328.658869,169.254.169.254,172.31.64.111,TCP,80.0,49570.0,54
1518612328.658888,172.31.64.111,169.254.169.254,TCP,49570.0,80.0,54
1518612328.65897,172.31.64.111,169.254.169.254,TCP,49570.0,80.0,54
1518612328.659113,169.254.169.254,172.31.64.111,TCP,80.0,49570.0,54
1518612330.720504,172.31.64.111,169.254.169.254,TCP,49571.0,80.0,66
1518612330.720784,169.254.169.254,172.31.64.111,TCP,80.0,49571.0,66
1518612330.72084,172.31.64.111,169.254.169.254,TCP,49571.0,80.0,54
1518612330.720972,172.31.64.111,169.254.169.254,TCP,49571.0,80.0,215
1518612330.72115,169.254.169.254,172.31.64.111,TCP,80.0,49571.0,54
1518612330.72136,169.254.169.254,172.31.64.111,TCP,80.0,49571.0,542
1518612330.721389,169.254.169.254,172.31.64.111,TCP,80.0,49571.0,54
1518612330.721409,172.31.64.111,169.254.169.254,TCP,49571.0,80.0,54
1518612330.721491,172.31.64.111,169.254.169.254,TCP,49571.0,80.0,54
1518612330.721643,169.254.169.254,172.31.64.111,TCP,80.0,49571.0,54
1518612331.669068,5.101.40.105,172.31.64.111,TCP,54477.0,3389.0,66
1518612331.669149,172.31.64.111,5.101.40.105,TCP,3389.0,54477.0,66
