Timestamp,flow_count,Flow Duration_mean,Flow Duration_std,Tot Fwd Pkts_sum,Tot Bwd Pkts_sum,TotLen Fwd Pkts_sum,TotLen Bwd Pkts_sum,Flow Byts/s_mean,Flow Pkts/s_mean,Flow IAT Mean_mean,SYN Flag Cnt_sum,ACK Flag Cnt_sum,RST Flag Cnt_sum,FIN Flag Cnt_sum,PSH Flag Cnt_sum,URG Flag Cnt_sum,unique_dst_ports,dominant_label,attack_ratio,attack_present
2018-02-14 05:46:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 05:47:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 05:48:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 05:49:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 05:50:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 05:51:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 05:52:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 05:53:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 05:54:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 05:55:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 05:56:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 05:57:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 05:58:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 05:59:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:00:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:01:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:02:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:03:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:04:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:05:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:06:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:07:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:08:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:09:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:10:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:11:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:12:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:13:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:14:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:15:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:16:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:17:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:18:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:19:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:20:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:21:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:22:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:23:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:24:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:25:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:26:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:27:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:28:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:29:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:30:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:31:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:32:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:33:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:34:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:35:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:36:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:37:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:38:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:39:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:40:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:41:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:42:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:43:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:44:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:45:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:46:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:47:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:48:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:49:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:50:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:51:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:52:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:53:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:54:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:55:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:56:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:57:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:58:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 06:59:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:00:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:01:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:02:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:03:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:04:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:05:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:06:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:07:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:08:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:09:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:10:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:11:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:12:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:13:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:14:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:15:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:16:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:17:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:18:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:19:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:20:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:21:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:22:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:23:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:24:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:25:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:26:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:27:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:28:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:29:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:30:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:31:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:32:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:33:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:34:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:35:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:36:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:37:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:38:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:39:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:40:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:41:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:42:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:43:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:44:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:45:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:46:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:47:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:48:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:49:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:50:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:51:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:52:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:53:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:54:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:55:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:56:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:57:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:58:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 07:59:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:00:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:01:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:02:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:03:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:04:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:05:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:06:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:07:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:08:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:09:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:10:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:11:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:12:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:13:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:14:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:15:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:16:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:17:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:18:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:19:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:20:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:21:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:22:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:23:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:24:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:25:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:26:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:27:00,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,NoTraffic,,0
2018-02-14 08:28:00,950,20857815.13368421,41636938.030532874,5870,6857,363437,4865422,160317.2656142044,9662.376872768473,1327744.4047778375,21,108,11,2,296,29,63,Benign,0.0,0
2018-02-14 08:29:00,2735,19186352.715904936,39618248.78315299,15847,20430,1024163,15839767,180570.0118447868,11146.103401569553,1658779.7782903728,51,421,42,4,889,149,132,Benign,0.0,0
2018-02-14 08:30:00,5866,19847463.31776338,40640102.38923367,32068,35169,2203629,20764079,171898.10136972327,11630.724591891121,1644483.0441117825,191,969,66,15,1884,353,231,Benign,0.0,0
2018-02-14 08:31:00,2915,13677598.417495713,31547896.27523599,15420,22447,1040504,20282911,275691.9793109231,35356.706509009586,2872336.7401240226,124,998,91,19,1019,428,242,Benign,0.0,0
2018-02-14 08:32:00,2216,11287792.255866425,27387663.949682612,11951,17058,742230,16818881,425440.1760738487,84623.55207841583,3253189.3393844906,191,1228,70,20,709,523,274,Benign,0.0,0
2018-02-14 08:33:00,2122,11650015.348256363,28186543.199816864,14810,23627,783988,26800875,853983.7964887003,114520.9706065403,3300754.37232095,305,1018,75,27,790,260,268,Benign,0.0,0
2018-02-14 08:34:00,1453,14308500.121128699,32604504.97448977,7620,12044,605306,10712867,174166.5936138801,27029.705376705668,4412106.1979849525,20,431,88,1,741,173,170,Benign,0.0,0
2018-02-14 08:35:00,1911,13198964.343799058,31907577.410298124,10099,12470,722658,9427016,190872.2743177984,18465.48314660646,3727255.9918810395,25,396,142,1,885,138,174,Benign,0.0,0
2018-02-14 08:36:00,1151,14029544.06689835,30535940.219033454,6446,5808,534950,2760235,223802.2563002381,20341.181565570616,6916893.017260352,14,329,185,0,646,67,153,Benign,0.0,0
2018-02-14 08:37:00,1585,13126768.547634069,30827042.146933343,7669,9781,553909,7370754,286173.14912694326,23072.502751708224,4944617.751101632,50,413,99,2,655,103,218,Benign,0.0,0
2018-02-14 08:38:00,2069,14816521.862252295,34628152.342009366,10537,11587,786916,6904184,465927.3369987305,26122.00873012486,3221992.2131590345,74,447,122,12,854,69,162,Benign,0.0,0
2018-02-14 08:39:00,3312,14353314.759359904,34627869.783292994,14044,13579,972175,5448584,239830.08058852432,18030.945058541005,2328594.25807681,69,574,141,10,1179,108,208,Benign,0.0,0
2018-02-14 08:40:00,1888,11472838.569385594,29371950.694396164,7394,5473,551859,1496359,304842.0327286898,43144.373612767355,3255453.7777784425,83,673,85,9,910,139,241,Benign,0.0,0
2018-02-14 08:41:00,1419,10786109.5863284,28320775.976002105,5630,3858,404493,747475,486512.1733838375,45698.243893519735,4087949.6195708932,52,485,101,2,595,88,206,Benign,0.0,0
2018-02-14 08:42:00,2201,14525105.997273967,33760137.36590665,11775,16429,806785,13328143,832338.3809206992,64966.401389489925,3148697.699134561,193,618,189,9,860,55,225,Benign,0.0,0
2018-02-14 08:43:00,2363,12973419.411764706,31446287.566087946,11666,14981,723331,12026145,259182.45962609415,16656.989455176088,2715756.3926954754,60,515,96,6,858,61,219,Benign,0.0,0
2018-02-14 08:44:00,3580,15360166.67877095,35102026.24172677,16393,21684,1063854,15565387,418931.4498384741,26909.487077378137,2318969.8101511095,94,848,96,19,1311,143,257,Benign,0.0,0
2018-02-14 08:45:00,2115,8917279.34893617,23197307.23619794,7603,5970,525338,1612606,183238.55605797353,25867.03850828079,3201825.6169861653,52,961,107,2,970,224,254,Benign,0.0,0
2018-02-14 08:46:00,1759,10677174.364980102,28193835.117122006,7885,11955,465671,11007366,542067.2740277698,65278.66105489111,3525928.1463509197,152,833,77,13,650,221,290,Benign,0.0,0
2018-02-14 08:47:00,1025,11052467.223414633,27390954.999734093,4297,2941,326440,456084,341925.9081058264,51523.717679025074,6082270.868376974,65,441,75,4,501,81,215,Benign,0.0,0
2018-02-14 08:48:00,2626,17488768.963442497,37960304.270814456,14730,20891,1007061,16365838,339349.9927359245,19105.282631900038,2653157.4907202646,64,518,80,16,1058,52,199,Benign,0.0,0
2018-02-14 08:49:00,1204,10286983.07641196,26088342.836374205,5543,4553,422423,1797673,180825.6799684719,25801.03543425669,4898156.454358098,31,449,88,10,594,52,162,Benign,0.0,0
2018-02-14 08:50:00,1473,13072899.393754244,31834629.503134187,6886,10625,420407,9395749,240230.74186028342,22736.014440471165,4581126.667309849,29,513,87,4,572,106,202,Benign,0.0,0
2018-02-14 08:51:00,1867,13110358.036422068,32070228.85474929,13560,24907,672987,28168770,409070.42844062886,53570.16722809028,3263826.1336000334,139,555,87,18,710,53,223,Benign,0.0,0
2018-02-14 08:52:00,1424,13987574.743679775,30521690.945310056,24685,72814,668915,99288753,204423.89838163668,22823.58528242313,4170917.9536068053,21,401,67,3,618,73,187,Benign,0.0,0
2018-02-14 08:53:00,1176,12562700.18707483,28780845.945028942,47095,115149,558480,163039426,269827.24202803883,32854.38546611781,5553392.913335545,52,440,75,2,525,97,198,Benign,0.0,0
2018-02-14 08:54:00,1118,13135035.924865833,29798124.605445206,23997,91924,557394,128884344,458779.33860741305,41109.56002256985,4999707.408659678,42,380,117,5,535,82,157,Benign,0.0,0
2018-02-14 08:55:00,1524,13405359.40223097,27905885.986139618,22142,43011,692783,54727252,198830.31567502473,15071.133139362191,3887656.0484183584,28,377,98,2,699,58,152,Benign,0.0,0
2018-02-14 08:56:00,2346,13797353.857630009,28439201.694631968,16359,27422,935958,27775733,240955.75654133104,21931.522691724193,2931078.770431558,41,476,129,11,945,90,229,Benign,0.0,0
2018-02-14 08:57:00,4639,13189620.277861608,27168627.804809116,39859,62406,1789722,67826913,214622.27263735633,18515.60840106962,1630710.369042763,111,694,154,22,1654,142,273,Benign,0.0,0
2018-02-14 08:58:00,1397,7845525.875447387,21675205.705172736,6194,12854,501116,13546242,174793.98233335544,15607.02239348804,4075963.0563095566,13,498,93,9,650,104,183,Benign,0.0,0
2018-02-14 08:59:00,1401,8573079.528194146,23253179.446974,10500,21348,457794,26237805,162217.6553781392,8359.56901766281,4458682.669000271,0,485,82,0,721,23,112,Benign,0.0,0
2018-02-14 09:00:00,1822,6494712.495060373,19518484.890881617,6872,4965,560661,905199,182903.9842187134,10058.354359214816,3168705.7050316692,0,689,138,0,953,42,138,Benign,0.0,0
2018-02-14 09:01:00,1256,8576798.609076433,22966865.903673124,5594,3985,483516,704663,134909.51763420628,9892.011498486083,4921327.446209424,3,417,203,0,694,55,106,Benign,0.0,0
2018-02-14 09:02:00,889,10518270.478065241,24194782.6839534,4874,3832,499758,866777,22921.578017828015,4368.997844867861,6217591.056345233,1,242,145,0,588,17,94,Benign,0.0,0
2018-02-14 09:03:00,765,11091307.673202615,24815590.623036575,3884,2822,349844,499353,141178.28199753075,9245.907591161606,6756649.0952956285,1,232,118,0,490,3,100,Benign,0.0,0
2018-02-14 09:04:00,1311,17654860.47826087,36459568.539601855,12391,24618,625658,28005593,209070.28651160205,17910.41189033865,4837677.626024149,24,282,111,6,667,17,127,Benign,0.0,0
2018-02-14 09:05:00,1480,16427230.366891893,35222087.512055755,9995,17427,742743,16546944,216237.4158446307,15883.48493038145,4126610.974859018,23,318,202,3,752,38,142,Benign,0.0,0
2018-02-14 09:06:00,1712,15747596.278621495,34546803.70590938,11588,14007,621174,11979574,558915.0282320655,29095.184886283107,3758952.6793799475,57,443,106,11,729,43,195,Benign,0.0,0
2018-02-14 09:07:00,1006,11686754.057654075,27861709.15726712,5222,8474,322126,8738223,354093.3026322265,39411.16779338695,6404019.617802804,61,468,91,12,446,88,217,Benign,0.0,0
2018-02-14 09:08:00,1145,8889793.770305676,22003268.605301075,8823,10398,527864,9713972,478890.08738240873,42934.69032953628,4717252.376811711,44,411,110,4,625,57,161,Benign,0.0,0
2018-02-14 09:09:00,1829,13058712.48168398,31546284.484570052,12911,15272,772833,13052427,300787.6071825135,34135.609048228514,3262760.301844428,88,489,104,7,878,39,192,Benign,0.0,0
2018-02-14 09:10:00,2301,16400826.562364189,36556435.86724973,17948,22233,984672,19774290,260774.66555696004,18629.70930271556,3153869.726772197,39,473,127,5,998,62,181,Benign,0.0,0
2018-02-14 09:11:00,2587,14368775.910707382,33983067.63612941,16034,18829,971115,14929153,251475.84945749587,28069.515989286498,2452871.5822827257,61,520,93,13,959,78,230,Benign,0.0,0
2018-02-14 09:12:00,1500,11424279.281333333,28151152.185597245,8221,7993,555364,5308184,383229.7328730243,42259.794602565096,4072486.1032695156,70,587,115,8,593,156,264,Benign,0.0,0
2018-02-14 09:13:00,1492,11868837.033512065,28208258.298732877,8523,8723,629437,6880743,208585.4036837231,52532.6562971204,5743050.144290088,93,606,110,5,632,128,300,Benign,0.0,0
2018-02-14 09:14:00,1408,11727498.5078125,27297357.16201318,6008,4650,553831,1164949,278312.5168765141,32751.268818897068,6216441.675546858,58,545,118,7,664,63,216,Benign,0.0,0
2018-02-14 09:15:00,2119,13229512.744690891,31397986.753092397,10013,16988,833055,15502040,144271.98362933437,13941.366013635146,4539761.788587805,34,605,135,4,936,82,228,Benign,0.0,0
2018-02-14 09:16:00,2041,10790993.099461049,28746536.71334827,8638,7578,627438,2541824,168298.14893147675,12754.949420183342,4514530.558002841,24,707,113,4,938,80,223,Benign,0.0,0
2018-02-14 09:17:00,1082,13933455.029574862,29732233.911024734,5325,4095,523864,784499,213565.02456927527,23037.727485602903,8048350.093468403,12,385,176,1,574,55,177,Benign,0.0,0
2018-02-14 09:18:00,1645,15282006.731914893,32857090.160342786,9754,10336,758504,7105753,145284.93237967833,13897.344155362165,5871811.342412996,52,434,160,4,732,36,190,Benign,0.0,0
2018-02-14 09:19:00,3101,16575307.39116414,36412144.95107003,19898,24611,1265947,19976835,208311.80420962334,21220.160904159075,3243273.378882972,72,607,242,7,1221,62,280,Benign,0.0,0
2018-02-14 09:20:00,1794,13397165.714604236,30684472.310629178,8332,8896,684122,4998056,167934.54444499096,11669.537675183532,4896690.573035952,14,538,170,3,760,93,245,Benign,0.0,0
2018-02-14 09:21:00,1278,13476632.737089202,31092871.47797232,8348,9731,432811,9461157,419652.90073000954,64787.58525926995,6710439.745358341,84,571,153,8,478,106,294,Benign,0.0,0
2018-02-14 09:22:00,1951,14168437.823680164,33195882.051216412,10367,10772,767774,7015091,548983.8256253821,54502.83874658819,4430388.578876428,167,632,142,16,725,49,278,Benign,0.0,0
2018-02-14 09:23:00,1908,17405627.136268344,36474129.29919415,13273,15671,730837,13089529,103271.29953052638,6877.2602127542,4890791.1483384445,43,421,164,5,801,38,207,Benign,0.0,0
2018-02-14 09:24:00,4306,18763778.642127264,39532501.1553194,25811,30803,1411679,22613452,282501.7981580489,21707.842285457522,2662697.7527036984,108,641,126,19,1316,129,336,Benign,0.0,0
